Ticker,diferencia_cierre_vs_apertura,nombre_holding,activity_act,activity_porc,Adj Close,Operacion_insider,insider_rating,ebitda,netIncome,eps_surprise,year,quarter,quarter - year
AAPL,-3.278007507324247,BRK,0,0.037,121.41949462890624,0,1.0,18237000000.0,12673000000.0,0.03,2020,3,2020-09-30
AAPL,-2.9534378051757812,BRK,0,0.0605,109.93656158447266,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-2.9534378051757812,HC,1,1.0,109.93656158447266,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-1.501190185546875,BRK,0,0.0605,113.77880859375,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-1.501190185546875,HC,1,1.0,113.77880859375,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-5.507118225097656,BRK,0,0.0605,115.77288055419922,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-5.507118225097656,HC,1,1.0,115.77288055419922,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-5.507118225097656,BRK,0,0.0605,115.77288055419922,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-5.507118225097656,HC,1,1.0,115.77288055419922,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-2.233062744140611,BRK,0,0.0605,107.42694091796876,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-2.233062744140611,HC,1,1.0,107.42694091796876,0,1.0,36883000000.0,28755000000.0,0.26,2020,4,2020-12-31
AAPL,-2.8218231201171875,BRK,1,0.0043,171.18817138671875,0,1.0,33567000000.0,25010000000.0,0.09,2022,1,2022-03-31
AAPL,-4.968353271484375,BRK,1,0.0043,169.5116424560547,0,1.0,33567000000.0,25010000000.0,0.09,2022,1,2022-03-31
AAPL,0.595977783203125,BRK,1,0.0044,175.16598510742188,0,1.0,26590000000.0,19442000000.0,0.05,2022,2,2022-06-30
AAPL,0.595977783203125,BRK,1,0.0044,175.16598510742188,0,1.0,26590000000.0,19442000000.0,0.05,2022,2,2022-06-30
AAPL,-1.878662109375,BRK,1,0.0044,162.0413360595703,0,1.0,26590000000.0,19442000000.0,0.05,2022,2,2022-06-30
AAPL,3.303863525390625,BRK,1,0.0044,162.97386169433594,0,1.0,26590000000.0,19442000000.0,0.05,2022,2,2022-06-30
AAPL,2.481475830078125,FS,1,1.0,163.32147216796875,0,1.0,28349000000.0,20721000000.0,0.02,2022,3,2022-09-30
AAPL,-0.93255615234375,FS,1,1.0,171.8374481201172,0,1.0,28349000000.0,20721000000.0,0.02,2022,3,2022-09-30
AAPL,-0.93255615234375,FS,1,1.0,171.8374481201172,0,1.0,28349000000.0,20721000000.0,0.02,2022,3,2022-09-30
AAPL,2.02630615234375,BRK,1,0.0004,140.23631286621094,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,2.02630615234375,FS,1,0.0279,140.23631286621094,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,2.02630615234375,BRK,1,0.0004,140.23631286621094,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,2.02630615234375,FS,1,0.0279,140.23631286621094,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,-0.8730621337890625,BRK,1,0.0004,140.1969451904297,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,-0.8730621337890625,FS,1,0.0279,140.1969451904297,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,5.1197662353515625,BRK,1,0.0004,153.31976318359375,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,5.1197662353515625,FS,1,0.0279,153.31976318359375,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,-0.0385894775390625,BRK,1,0.0004,148.09141540527344,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,-0.0385894775390625,FS,1,0.0279,148.09141540527344,0,1.0,38932000000.0,29998000000.0,-0.07,2022,4,2022-12-31
AAPL,-3.427337646484375,BRK,1,0.0227999999999999,155.87266540527344,0,1.0,31216000000.0,24160000000.0,0.09,2023,1,2023-03-31
AAPL,-3.427337646484375,FS,1,1.8599,155.87266540527344,0,1.0,31216000000.0,24160000000.0,0.09,2023,1,2023-03-31
AAPL,-0.1607513427734375,AM,1,1.0,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-0.1607513427734375,FS,0,0.0069999999999999,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-0.1607513427734375,AM,1,1.0,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-0.1607513427734375,FS,0,0.0069999999999999,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-0.1607513427734375,AM,1,1.0,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-0.1607513427734375,FS,0,0.0069999999999999,164.1092529296875,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-3.024078369140625,AM,1,1.0,163.575927734375,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-3.024078369140625,FS,0,0.0069999999999999,163.575927734375,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,0.1880035400390625,AM,1,1.0,162.6179962158203,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,0.1880035400390625,FS,0,0.0069999999999999,162.6179962158203,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,1.8767852783203125,AM,1,1.0,163.5067901611328,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,1.8767852783203125,FS,0,0.0069999999999999,163.5067901611328,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-1.1316375732421875,AM,1,1.0,171.34835815429688,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-1.1316375732421875,FS,0,0.0069999999999999,171.34835815429688,0,1.0,26050000000.0,19881000000.0,0.07,2023,2,2023-06-30
AAPL,-5.2536773681640625,AM,0,1.0,176.87632751464844,0,1.0,29622000000.0,22956000000.0,0.07,2023,3,2023-09-30
AAPL,-5.2536773681640625,FS,1,0.0005,176.87632751464844,0,1.0,29622000000.0,22956000000.0,0.07,2023,3,2023-09-30
AAPL,-1.5322723388671875,BRK,0,0.0109,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.5322723388671875,FS,1,0.001,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.5322723388671875,BRK,0,0.0109,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.5322723388671875,FS,1,0.001,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.5322723388671875,BRK,0,0.0109,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.5322723388671875,FS,1,0.001,170.72772216796875,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,1.968353271484375,BRK,0,0.0109,175.7683563232422,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,1.968353271484375,FS,1,0.001,175.7683563232422,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,1.968353271484375,BRK,0,0.0109,175.7683563232422,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,1.968353271484375,FS,1,0.001,175.7683563232422,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,0.8651275634765625,BRK,0,0.0109,184.8351287841797,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,0.8651275634765625,FS,1,0.001,184.8351287841797,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-2.1524810791015625,BRK,0,0.0109,188.09751892089844,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-2.1524810791015625,FS,1,0.001,188.09751892089844,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-3.119812011718807,BRK,0,0.0109,187.7801818847656,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-3.119812011718807,FS,1,0.001,187.7801818847656,0,1.0,43221000000.0,33916000000.0,0.07,2023,4,2023-12-31
AAPL,-1.8087158203124716,BRK,0,0.1283,179.46128845214844,0,1.0,30736000000.0,23636000000.0,0.03,2024,1,2024-03-31
AAPL,-1.8087158203124716,FS,1,0.1969999999999999,179.46128845214844,0,1.0,30736000000.0,23636000000.0,0.03,2024,1,2024-03-31
AAPL,-2.372314453125,BRK,0,0.4932999999999999,168.81768798828125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-2.372314453125,FS,0,0.0243999999999999,168.81768798828125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-2.372314453125,tp,1,1.0,168.81768798828125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,BRK,0,0.4932999999999999,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,FS,0,0.0243999999999999,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,tp,1,1.0,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,BRK,0,0.4932999999999999,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,FS,0,0.0243999999999999,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-1.4438018798828125,tp,1,1.0,167.63619995117188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,BRK,0,0.4932999999999999,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,FS,0,0.0243999999999999,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,tp,1,1.0,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,BRK,0,0.4932999999999999,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,FS,0,0.0243999999999999,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,5.45196533203125,tp,1,1.0,173.79196166992188,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,0.7128143310548012,BRK,0,0.4932999999999999,188.6228179931641,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,0.7128143310548012,FS,0,0.0243999999999999,188.6228179931641,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,0.7128143310548012,tp,1,1.0,188.6228179931641,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-0.5762786865234943,BRK,0,0.4932999999999999,190.1837158203125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-0.5762786865234943,FS,0,0.0243999999999999,190.1837158203125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,-0.5762786865234943,tp,1,1.0,190.1837158203125,0,1.0,28202000000.0,21448000000.0,0.06,2024,2,2024-06-30
AAPL,8.969741821289034,BRK,0,0.25,208.0597381591797,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,8.969741821289034,HC,0,0.5818,208.0597381591797,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,8.969741821289034,tp,0,0.5231,208.0597381591797,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,2.889450073242216,BRK,0,0.25,214.9894561767578,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,2.889450073242216,HC,0,0.5818,214.9894561767578,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,2.889450073242216,tp,0,0.5231,214.9894561767578,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,-0.9210052490234091,BRK,0,0.25,223.6790008544922,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,-0.9210052490234091,HC,0,0.5818,223.6790008544922,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,-0.9210052490234091,tp,0,0.5231,223.6790008544922,0,1.0,32502000000.0,14736000000.0,0.02,2024,3,2024-09-30
AAPL,-0.160552978515625,FS,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,tp,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,FS,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,tp,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,FS,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,tp,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,FS,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-0.160552978515625,tp,0,1.0,225.7294464111328,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-2.1506347656251137,FS,0,1.0,225.7493591308593,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-2.1506347656251137,tp,0,1.0,225.7493591308593,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-2.1958923339844034,FS,0,1.0,224.2041015625,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-2.1958923339844034,tp,0,1.0,224.2041015625,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,1.9634094238280682,FS,0,1.0,227.21340942382807,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,1.9634094238280682,tp,0,1.0,227.21340942382807,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,2.161972045898409,FS,0,1.0,250.1519775390625,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,2.161972045898409,tp,0,1.0,250.1519775390625,0,1.0,45912000000.0,36330000000.0,0.06,2024,4,2024-12-31
AAPL,-2.7865600585937784,HC,0,0.6518999999999999,227.2034454345703,0,1.0,32250000000.0,24780000000.0,0.03,2025,1,2025-03-31
AAPL,2.0233001708984375,BRK,0,0.0667,223.3433074951172,0,1.0,31032000000.0,23434000000.0,0.14,2025,2,2025-06-30
AAPL,2.0233001708984375,BRK,0,0.0667,223.3433074951172,0,1.0,31032000000.0,23434000000.0,0.14,2025,2,2025-06-30
AAPL,2.0233001708984375,BRK,0,0.0667,223.3433074951172,0,1.0,31032000000.0,23434000000.0,0.14,2025,2,2025-06-30
AAPL,-1.8995666503907103,BRK,0,0.0667,204.1004333496093,0,1.0,31032000000.0,23434000000.0,0.14,2025,2,2025-06-30
AAPL,-0.4189605712890341,BRK,0,0.0667,210.5510406494141,0,1.0,31032000000.0,23434000000.0,0.14,2025,2,2025-06-30
ABNB,-2.4850006103515625,LMM,1,1.0,84.9000015258789,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-0.31999969482421875,LMM,1,1.0,88.54000091552734,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,1.3549957275390625,LMM,1,1.0,101.2699966430664,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,2.8799972534179545,LMM,1,1.0,113.98999786376952,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,2.659996032714858,LMM,1,1.0,118.6999969482422,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,2.659996032714858,LMM,1,1.0,118.6999969482422,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,7.0099945068359375,LMM,1,1.0,137.00999450683594,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,7.0099945068359375,LMM,1,1.0,137.00999450683594,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,7.0099945068359375,LMM,1,1.0,137.00999450683594,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,3.7700042724609375,LMM,1,1.0,139.4199981689453,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,3.7700042724609375,LMM,1,1.0,139.4199981689453,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-2.6900100708007812,LMM,1,1.0,125.5199966430664,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-2.6900100708007812,LMM,1,1.0,125.5199966430664,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-0.4199981689453267,LMM,1,1.0,123.52999877929688,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,2.709999084472628,LMM,1,1.0,122.37999725341795,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-2.5800018310546733,LMM,1,1.0,116.36000061035156,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,3.690002441406236,LMM,1,1.0,123.69000244140624,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-2.720001220703111,LMM,1,1.0,121.16999816894533,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-2.720001220703111,LMM,1,1.0,121.16999816894533,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,-1.3600006103515625,LMM,1,1.0,116.61000061035156,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,1.4799957275390767,LMM,1,1.0,122.27999877929688,0,1.0,6000000.0,117000000.0,0.08,2023,1,2023-03-31
ABNB,3.07000732421875,LMM,0,0.3684,132.35000610351562,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,3.07000732421875,LMM,0,0.3684,132.35000610351562,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,3.07000732421875,LMM,0,0.3684,132.35000610351562,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.5300140380859375,LMM,0,0.3684,131.7100067138672,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.1299896240234375,LMM,0,0.3684,140.08999633789062,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,3.089996337890625,LMM,0,0.3684,143.33999633789062,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,3.07000732421875,LMM,0,0.3684,145.36000061035156,0,0.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,2.529998779296875,LMM,0,0.3684,146.52999877929688,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.0399932861328125,LMM,0,0.3684,148.64999389648438,0,0.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-3.3899993896484375,LMM,0,0.3684,148.5,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-0.709991455078125,LMM,0,0.3684,148.91000366210938,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-0.970001220703125,LMM,0,0.3684,139.5500030517578,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.12999725341798296,LMM,0,0.3684,125.05999755859376,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,2.8300018310546733,LMM,0,0.3684,127.08000183105467,0,0.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,2.8300018310546733,LMM,0,0.3684,127.08000183105467,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.2300033569335938,LMM,0,0.3684,128.1300048828125,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-0.845001220703125,LMM,0,0.3684,126.15499877929688,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,5.699996948242202,LMM,0,0.3684,132.25,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.1399993896484375,LMM,0,0.3684,130.61000061035156,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-1.0099945068359375,LMM,0,0.3684,132.69000244140625,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-1.0099945068359375,LMM,0,0.3684,132.69000244140625,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.1399993896484375,LMM,0,0.3684,142.2899932861328,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,1.1399993896484375,LMM,0,0.3684,142.2899932861328,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.6199951171875,LMM,0,0.3684,147.5,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.6199951171875,LMM,0,0.3684,147.5,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-1.285003662109375,LMM,0,0.3684,144.71499633789062,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-1.285003662109375,LMM,0,0.3684,144.71499633789062,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,3.339996337890625,LMM,0,0.3684,134.13999938964844,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.2299957275390625,LMM,0,0.3684,134.02999877929688,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-0.839996337890625,LMM,0,0.3684,137.2100067138672,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,-0.839996337890625,LMM,0,0.3684,137.2100067138672,0,1.0,1504000000.0,4374000000.0,4.53,2023,3,2023-09-30
ABNB,0.0500030517578125,LMM,0,1.0,134.47999572753906,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,0.0500030517578125,LMM,0,1.0,134.47999572753906,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,0.0500030517578125,LMM,0,1.0,134.47999572753906,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,0.0500030517578125,LMM,0,1.0,134.47999572753906,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,0.709991455078125,LMM,0,1.0,133.4199981689453,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.7700042724609375,LMM,0,1.0,140.0800018310547,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.7700042724609375,LMM,0,1.0,140.0800018310547,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.7700042724609375,LMM,0,1.0,140.0800018310547,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.0099945068359375,LMM,0,1.0,139.52999877929688,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.0099945068359375,LMM,0,1.0,139.52999877929688,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-1.260009765625,LMM,0,1.0,139.4499969482422,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-0.8799896240234375,LMM,0,1.0,135.02000427246094,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-0.8799896240234375,LMM,0,1.0,135.02000427246094,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.1399993896484375,LMM,0,1.0,134.97999572753906,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.329986572265625,LMM,0,1.0,139.92999267578125,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.329986572265625,LMM,0,1.0,139.92999267578125,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-0.4499969482421875,LMM,0,1.0,142.3000030517578,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,7.5099945068359375,LMM,0,1.0,149.6199951171875,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-4.5050048828125,LMM,0,1.0,144.13999938964844,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.69000244140625,LMM,0,1.0,146.49000549316406,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.69000244140625,LMM,0,1.0,146.49000549316406,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-0.57000732421875,LMM,0,1.0,144.52999877929688,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.2899932861328125,LMM,0,1.0,150.5399932861328,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.0399932861328125,LMM,0,1.0,148.1999969482422,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-2.160003662109375,LMM,0,1.0,148.14999389648438,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,3.260009765625,LMM,0,1.0,149.24000549316406,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,1.399993896484375,LMM,0,1.0,153.42999267578125,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,4.07000732421875,LMM,0,1.0,157.47000122070312,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.4900054931640625,LMM,0,1.0,159.72000122070312,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.4900054931640625,LMM,0,1.0,159.72000122070312,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,-1.80999755859375,LMM,0,1.0,158.08999633789062,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.1300048828125,LMM,0,1.0,159.3300018310547,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,2.1300048828125,LMM,0,1.0,159.3300018310547,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
ABNB,3.769989013671875,LMM,0,1.0,163.8699951171875,0,1.0,115000000.0,264000000.0,0.18,2024,1,2024-03-31
